choice_id,option_id,rpo,label,section_id,step_key,variant_id,body_style,trim_level,status,selectable,base_price
2lt_c67__opt_ah2_001,opt_ah2_001,AH2,GT2 Bucket Seats,sec_3lte_001,standard_equipment,2lt_c67,convertible,2LT,unavailable,False,0
3lt_c67__opt_ah2_001,opt_ah2_001,AH2,GT2 Bucket Seats,sec_3lte_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_iwe_001,opt_iwe_001,IWE,Sueded Microfiber-Wrapped Upper Interior Trim Package,sec_3lte_001,standard_equipment,1lt_c07,coupe,1LT,unavailable,False,0
2lt_c07__opt_iwe_001,opt_iwe_001,IWE,Sueded Microfiber-Wrapped Upper Interior Trim Package,sec_3lte_001,standard_equipment,2lt_c07,coupe,2LT,unavailable,False,0
3lt_c07__opt_iwe_001,opt_iwe_001,IWE,Sueded Microfiber-Wrapped Upper Interior Trim Package,sec_3lte_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_iwe_001,opt_iwe_001,IWE,Sueded Microfiber-Wrapped Upper Interior Trim Package,sec_3lte_001,standard_equipment,1lt_c67,convertible,1LT,unavailable,False,0
2lt_c67__opt_iwe_001,opt_iwe_001,IWE,Sueded Microfiber-Wrapped Upper Interior Trim Package,sec_3lte_001,standard_equipment,2lt_c67,convertible,2LT,unavailable,False,0
3lt_c67__opt_iwe_001,opt_iwe_001,IWE,Sueded Microfiber-Wrapped Upper Interior Trim Package,sec_3lte_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_eyk_001,opt_eyk_001,EYK,Chrome Exterior Badge Package,sec_badg_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,395
2lt_c07__opt_eyk_001,opt_eyk_001,EYK,Chrome Exterior Badge Package,sec_badg_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,395
3lt_c07__opt_eyk_001,opt_eyk_001,EYK,Chrome Exterior Badge Package,sec_badg_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,395
1lt_c67__opt_eyk_001,opt_eyk_001,EYK,Chrome Exterior Badge Package,sec_badg_001,exterior_appearance,1lt_c67,convertible,1LT,available,True,395
2lt_c67__opt_eyk_001,opt_eyk_001,EYK,Chrome Exterior Badge Package,sec_badg_001,exterior_appearance,2lt_c67,convertible,2LT,available,True,395
3lt_c67__opt_eyk_001,opt_eyk_001,EYK,Chrome Exterior Badge Package,sec_badg_001,exterior_appearance,3lt_c67,convertible,3LT,available,True,395
1lt_c07__opt_eyt_001,opt_eyt_001,EYT,Carbon Flash Exterior Badge Package,sec_badg_001,exterior_appearance,1lt_c07,coupe,1LT,standard,True,0
2lt_c07__opt_eyt_001,opt_eyt_001,EYT,Carbon Flash Exterior Badge Package,sec_badg_001,exterior_appearance,2lt_c07,coupe,2LT,standard,True,0
3lt_c07__opt_eyt_001,opt_eyt_001,EYT,Carbon Flash Exterior Badge Package,sec_badg_001,exterior_appearance,3lt_c07,coupe,3LT,standard,True,0
1lt_c67__opt_eyt_001,opt_eyt_001,EYT,Carbon Flash Exterior Badge Package,sec_badg_001,exterior_appearance,1lt_c67,convertible,1LT,standard,True,0
2lt_c67__opt_eyt_001,opt_eyt_001,EYT,Carbon Flash Exterior Badge Package,sec_badg_001,exterior_appearance,2lt_c67,convertible,2LT,standard,True,0
3lt_c67__opt_eyt_001,opt_eyt_001,EYT,Carbon Flash Exterior Badge Package,sec_badg_001,exterior_appearance,3lt_c67,convertible,3LT,standard,True,0
1lt_c07__opt_j6a_001,opt_j6a_001,J6A,Black Painted Brake Calipers,sec_cali_001,wheels,1lt_c07,coupe,1LT,standard,True,0
2lt_c07__opt_j6a_001,opt_j6a_001,J6A,Black Painted Brake Calipers,sec_cali_001,wheels,2lt_c07,coupe,2LT,standard,True,0
3lt_c07__opt_j6a_001,opt_j6a_001,J6A,Black Painted Brake Calipers,sec_cali_001,wheels,3lt_c07,coupe,3LT,standard,True,0
1lt_c67__opt_j6a_001,opt_j6a_001,J6A,Black Painted Brake Calipers,sec_cali_001,wheels,1lt_c67,convertible,1LT,standard,True,0
2lt_c67__opt_j6a_001,opt_j6a_001,J6A,Black Painted Brake Calipers,sec_cali_001,wheels,2lt_c67,convertible,2LT,standard,True,0
3lt_c67__opt_j6a_001,opt_j6a_001,J6A,Black Painted Brake Calipers,sec_cali_001,wheels,3lt_c67,convertible,3LT,standard,True,0
1lt_c07__opt_j6b_001,opt_j6b_001,J6B,Blue Painted Brake Calipers,sec_cali_001,wheels,1lt_c07,coupe,1LT,available,True,795
2lt_c07__opt_j6b_001,opt_j6b_001,J6B,Blue Painted Brake Calipers,sec_cali_001,wheels,2lt_c07,coupe,2LT,available,True,795
3lt_c07__opt_j6b_001,opt_j6b_001,J6B,Blue Painted Brake Calipers,sec_cali_001,wheels,3lt_c07,coupe,3LT,available,True,795
1lt_c67__opt_j6b_001,opt_j6b_001,J6B,Blue Painted Brake Calipers,sec_cali_001,wheels,1lt_c67,convertible,1LT,available,True,795
2lt_c67__opt_j6b_001,opt_j6b_001,J6B,Blue Painted Brake Calipers,sec_cali_001,wheels,2lt_c67,convertible,2LT,available,True,795
3lt_c67__opt_j6b_001,opt_j6b_001,J6B,Blue Painted Brake Calipers,sec_cali_001,wheels,3lt_c67,convertible,3LT,available,True,795
1lt_c07__opt_j6e_001,opt_j6e_001,J6E,Velocity Yellow Painted Brake Calipers,sec_cali_001,wheels,1lt_c07,coupe,1LT,available,True,795
2lt_c07__opt_j6e_001,opt_j6e_001,J6E,Velocity Yellow Painted Brake Calipers,sec_cali_001,wheels,2lt_c07,coupe,2LT,available,True,795
3lt_c07__opt_j6e_001,opt_j6e_001,J6E,Velocity Yellow Painted Brake Calipers,sec_cali_001,wheels,3lt_c07,coupe,3LT,available,True,795
1lt_c67__opt_j6e_001,opt_j6e_001,J6E,Velocity Yellow Painted Brake Calipers,sec_cali_001,wheels,1lt_c67,convertible,1LT,available,True,795
2lt_c67__opt_j6e_001,opt_j6e_001,J6E,Velocity Yellow Painted Brake Calipers,sec_cali_001,wheels,2lt_c67,convertible,2LT,available,True,795
3lt_c67__opt_j6e_001,opt_j6e_001,J6E,Velocity Yellow Painted Brake Calipers,sec_cali_001,wheels,3lt_c67,convertible,3LT,available,True,795
1lt_c07__opt_j6f_001,opt_j6f_001,J6F,Bright Red Painted Brake Calipers,sec_cali_001,wheels,1lt_c07,coupe,1LT,available,True,795
2lt_c07__opt_j6f_001,opt_j6f_001,J6F,Bright Red Painted Brake Calipers,sec_cali_001,wheels,2lt_c07,coupe,2LT,available,True,795
3lt_c07__opt_j6f_001,opt_j6f_001,J6F,Bright Red Painted Brake Calipers,sec_cali_001,wheels,3lt_c07,coupe,3LT,available,True,795
1lt_c67__opt_j6f_001,opt_j6f_001,J6F,Bright Red Painted Brake Calipers,sec_cali_001,wheels,1lt_c67,convertible,1LT,available,True,795
2lt_c67__opt_j6f_001,opt_j6f_001,J6F,Bright Red Painted Brake Calipers,sec_cali_001,wheels,2lt_c67,convertible,2LT,available,True,795
3lt_c67__opt_j6f_001,opt_j6f_001,J6F,Bright Red Painted Brake Calipers,sec_cali_001,wheels,3lt_c67,convertible,3LT,available,True,795
1lt_c07__opt_j6n_001,opt_j6n_001,J6N,Edge Red Painted Brake Calipers,sec_cali_001,wheels,1lt_c07,coupe,1LT,available,True,795
2lt_c07__opt_j6n_001,opt_j6n_001,J6N,Edge Red Painted Brake Calipers,sec_cali_001,wheels,2lt_c07,coupe,2LT,available,True,795
3lt_c07__opt_j6n_001,opt_j6n_001,J6N,Edge Red Painted Brake Calipers,sec_cali_001,wheels,3lt_c07,coupe,3LT,available,True,795
1lt_c67__opt_j6n_001,opt_j6n_001,J6N,Edge Red Painted Brake Calipers,sec_cali_001,wheels,1lt_c67,convertible,1LT,available,True,795
2lt_c67__opt_j6n_001,opt_j6n_001,J6N,Edge Red Painted Brake Calipers,sec_cali_001,wheels,2lt_c67,convertible,2LT,available,True,795
3lt_c67__opt_j6n_001,opt_j6n_001,J6N,Edge Red Painted Brake Calipers,sec_cali_001,wheels,3lt_c67,convertible,3LT,available,True,795
1lt_c07__opt_d30_001,opt_d30_001,D30,Color Combination Override,sec_colo_001,interior_trim,1lt_c07,coupe,1LT,available,False,1495
2lt_c07__opt_d30_001,opt_d30_001,D30,Color Combination Override,sec_colo_001,interior_trim,2lt_c07,coupe,2LT,available,False,1495
3lt_c07__opt_d30_001,opt_d30_001,D30,Color Combination Override,sec_colo_001,interior_trim,3lt_c07,coupe,3LT,available,False,1495
1lt_c67__opt_d30_001,opt_d30_001,D30,Color Combination Override,sec_colo_001,interior_trim,1lt_c67,convertible,1LT,available,False,1495
2lt_c67__opt_d30_001,opt_d30_001,D30,Color Combination Override,sec_colo_001,interior_trim,2lt_c67,convertible,2LT,available,False,1495
3lt_c67__opt_d30_001,opt_d30_001,D30,Color Combination Override,sec_colo_001,interior_trim,3lt_c67,convertible,3LT,available,False,1495
1lt_c07__opt_r6x_001,opt_r6x_001,R6X,Custom Interior Trim and Seat Combination,sec_colo_001,interior_trim,1lt_c07,coupe,1LT,unavailable,False,995
2lt_c07__opt_r6x_001,opt_r6x_001,R6X,Custom Interior Trim and Seat Combination,sec_colo_001,interior_trim,2lt_c07,coupe,2LT,unavailable,False,995
3lt_c07__opt_r6x_001,opt_r6x_001,R6X,Custom Interior Trim and Seat Combination,sec_colo_001,interior_trim,3lt_c07,coupe,3LT,unavailable,False,995
1lt_c67__opt_r6x_001,opt_r6x_001,R6X,Custom Interior Trim and Seat Combination,sec_colo_001,interior_trim,1lt_c67,convertible,1LT,unavailable,False,995
2lt_c67__opt_r6x_001,opt_r6x_001,R6X,Custom Interior Trim and Seat Combination,sec_colo_001,interior_trim,2lt_c67,convertible,2LT,unavailable,False,995
3lt_c67__opt_r6x_001,opt_r6x_001,R6X,Custom Interior Trim and Seat Combination,sec_colo_001,interior_trim,3lt_c67,convertible,3LT,unavailable,False,995
1lt_c07__opt_pin_001,opt_pin_001,PIN,Customer VIN Ending Reservation,sec_cust_001,delivery,1lt_c07,coupe,1LT,available,True,5495
2lt_c07__opt_pin_001,opt_pin_001,PIN,Customer VIN Ending Reservation,sec_cust_001,delivery,2lt_c07,coupe,2LT,available,True,5495
3lt_c07__opt_pin_001,opt_pin_001,PIN,Customer VIN Ending Reservation,sec_cust_001,delivery,3lt_c07,coupe,3LT,available,True,5495
1lt_c67__opt_pin_001,opt_pin_001,PIN,Customer VIN Ending Reservation,sec_cust_001,delivery,1lt_c67,convertible,1LT,available,True,5495
2lt_c67__opt_pin_001,opt_pin_001,PIN,Customer VIN Ending Reservation,sec_cust_001,delivery,2lt_c67,convertible,2LT,available,True,5495
3lt_c67__opt_pin_001,opt_pin_001,PIN,Customer VIN Ending Reservation,sec_cust_001,delivery,3lt_c67,convertible,3LT,available,True,5495
1lt_c07__opt_r8c_001,opt_r8c_001,R8C,Corvette Museum Delivery,sec_cust_001,delivery,1lt_c07,coupe,1LT,available,True,1695
2lt_c07__opt_r8c_001,opt_r8c_001,R8C,Corvette Museum Delivery,sec_cust_001,delivery,2lt_c07,coupe,2LT,available,True,1695
3lt_c07__opt_r8c_001,opt_r8c_001,R8C,Corvette Museum Delivery,sec_cust_001,delivery,3lt_c07,coupe,3LT,available,True,1695
1lt_c67__opt_r8c_001,opt_r8c_001,R8C,Corvette Museum Delivery,sec_cust_001,delivery,1lt_c67,convertible,1LT,available,True,1695
2lt_c67__opt_r8c_001,opt_r8c_001,R8C,Corvette Museum Delivery,sec_cust_001,delivery,2lt_c67,convertible,2LT,available,True,1695
3lt_c67__opt_r8c_001,opt_r8c_001,R8C,Corvette Museum Delivery,sec_cust_001,delivery,3lt_c67,convertible,3LT,available,True,1695
1lt_c07__opt_vk3_001,opt_vk3_001,VK3,Front License Plate Bracket,sec_lpoe_001,accessories,1lt_c07,coupe,1LT,available,True,40
2lt_c07__opt_vk3_001,opt_vk3_001,VK3,Front License Plate Bracket,sec_lpoe_001,accessories,2lt_c07,coupe,2LT,available,True,40
3lt_c07__opt_vk3_001,opt_vk3_001,VK3,Front License Plate Bracket,sec_lpoe_001,accessories,3lt_c07,coupe,3LT,available,True,40
1lt_c67__opt_vk3_001,opt_vk3_001,VK3,Front License Plate Bracket,sec_lpoe_001,accessories,1lt_c67,convertible,1LT,available,True,40
2lt_c67__opt_vk3_001,opt_vk3_001,VK3,Front License Plate Bracket,sec_lpoe_001,accessories,2lt_c67,convertible,2LT,available,True,40
3lt_c67__opt_vk3_001,opt_vk3_001,VK3,Front License Plate Bracket,sec_lpoe_001,accessories,3lt_c67,convertible,3LT,available,True,40
1lt_c07__opt_b6p_001,opt_b6p_001,B6P,Coupe Engine Appearance Package,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,1895
2lt_c07__opt_b6p_001,opt_b6p_001,B6P,Coupe Engine Appearance Package,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,1895
3lt_c07__opt_b6p_001,opt_b6p_001,B6P,Coupe Engine Appearance Package,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,1895
1lt_c67__opt_b6p_001,opt_b6p_001,B6P,Coupe Engine Appearance Package,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,unavailable,True,1895
2lt_c67__opt_b6p_001,opt_b6p_001,B6P,Coupe Engine Appearance Package,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,unavailable,True,1895
3lt_c67__opt_b6p_001,opt_b6p_001,B6P,Coupe Engine Appearance Package,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,unavailable,True,1895
1lt_c07__opt_bc4_001,opt_bc4_001,BC4,Blue LS6 Engine Cover,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,695
2lt_c07__opt_bc4_001,opt_bc4_001,BC4,Blue LS6 Engine Cover,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,695
3lt_c07__opt_bc4_001,opt_bc4_001,BC4,Blue LS6 Engine Cover,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,695
1lt_c67__opt_bc4_001,opt_bc4_001,BC4,Blue LS6 Engine Cover,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,available,True,695
2lt_c67__opt_bc4_001,opt_bc4_001,BC4,Blue LS6 Engine Cover,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,available,True,695
3lt_c67__opt_bc4_001,opt_bc4_001,BC4,Blue LS6 Engine Cover,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,available,True,695
1lt_c07__opt_bc7_001,opt_bc7_001,BC7,Black LS6 Engine Cover,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,standard,True,0
2lt_c07__opt_bc7_001,opt_bc7_001,BC7,Black LS6 Engine Cover,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,standard,True,0
3lt_c07__opt_bc7_001,opt_bc7_001,BC7,Black LS6 Engine Cover,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,standard,True,0
1lt_c67__opt_bc7_001,opt_bc7_001,BC7,Black LS6 Engine Cover,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,available,True,0
2lt_c67__opt_bc7_001,opt_bc7_001,BC7,Black LS6 Engine Cover,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,available,True,0
3lt_c67__opt_bc7_001,opt_bc7_001,BC7,Black LS6 Engine Cover,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,available,True,0
1lt_c07__opt_bcp_001,opt_bcp_001,BCP,Edge Red LS6 Engine Cover,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,695
2lt_c07__opt_bcp_001,opt_bcp_001,BCP,Edge Red LS6 Engine Cover,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,695
3lt_c07__opt_bcp_001,opt_bcp_001,BCP,Edge Red LS6 Engine Cover,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,695
1lt_c67__opt_bcp_001,opt_bcp_001,BCP,Edge Red LS6 Engine Cover,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,available,True,695
2lt_c67__opt_bcp_001,opt_bcp_001,BCP,Edge Red LS6 Engine Cover,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,available,True,695
3lt_c67__opt_bcp_001,opt_bcp_001,BCP,Edge Red LS6 Engine Cover,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,available,True,695
1lt_c07__opt_bcs_001,opt_bcs_001,BCS,Sterling Silver LS6 Engine Cover,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,695
2lt_c07__opt_bcs_001,opt_bcs_001,BCS,Sterling Silver LS6 Engine Cover,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,695
3lt_c07__opt_bcs_001,opt_bcs_001,BCS,Sterling Silver LS6 Engine Cover,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,695
1lt_c67__opt_bcs_001,opt_bcs_001,BCS,Sterling Silver LS6 Engine Cover,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,available,True,695
2lt_c67__opt_bcs_001,opt_bcs_001,BCS,Sterling Silver LS6 Engine Cover,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,available,True,695
3lt_c67__opt_bcs_001,opt_bcs_001,BCS,Sterling Silver LS6 Engine Cover,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,available,True,695
1lt_c07__opt_d3v_001,opt_d3v_001,D3V,Engine Lighting,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,195
2lt_c07__opt_d3v_001,opt_d3v_001,D3V,Engine Lighting,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,195
3lt_c07__opt_d3v_001,opt_d3v_001,D3V,Engine Lighting,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,195
1lt_c67__opt_d3v_001,opt_d3v_001,D3V,Engine Lighting,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,unavailable,True,195
2lt_c67__opt_d3v_001,opt_d3v_001,D3V,Engine Lighting,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,unavailable,True,195
3lt_c67__opt_d3v_001,opt_d3v_001,D3V,Engine Lighting,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,unavailable,True,195
1lt_c07__opt_sl9_001,opt_sl9_001,SL9,Engine Specification Plaque,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,125
2lt_c07__opt_sl9_001,opt_sl9_001,SL9,Engine Specification Plaque,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,125
3lt_c07__opt_sl9_001,opt_sl9_001,SL9,Engine Specification Plaque,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,125
1lt_c67__opt_sl9_001,opt_sl9_001,SL9,Engine Specification Plaque,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,available,True,125
2lt_c67__opt_sl9_001,opt_sl9_001,SL9,Engine Specification Plaque,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,available,True,125
3lt_c67__opt_sl9_001,opt_sl9_001,SL9,Engine Specification Plaque,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,available,True,125
1lt_c07__opt_slk_001,opt_slk_001,SLK,Edge Red Rear Hatch Strut Bracket,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,1995
2lt_c07__opt_slk_001,opt_slk_001,SLK,Edge Red Rear Hatch Strut Bracket,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,1995
3lt_c07__opt_slk_001,opt_slk_001,SLK,Edge Red Rear Hatch Strut Bracket,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,1995
1lt_c67__opt_slk_001,opt_slk_001,SLK,Edge Red Rear Hatch Strut Bracket,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,unavailable,True,1995
2lt_c67__opt_slk_001,opt_slk_001,SLK,Edge Red Rear Hatch Strut Bracket,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,unavailable,True,1995
3lt_c67__opt_slk_001,opt_slk_001,SLK,Edge Red Rear Hatch Strut Bracket,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,unavailable,True,1995
1lt_c07__opt_sln_001,opt_sln_001,SLN,Visible Carbon Fiber Jake Logo Engine Cross Brace,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,2895
2lt_c07__opt_sln_001,opt_sln_001,SLN,Visible Carbon Fiber Jake Logo Engine Cross Brace,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,2895
3lt_c07__opt_sln_001,opt_sln_001,SLN,Visible Carbon Fiber Jake Logo Engine Cross Brace,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,2895
1lt_c67__opt_sln_001,opt_sln_001,SLN,Visible Carbon Fiber Jake Logo Engine Cross Brace,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,unavailable,True,2895
2lt_c67__opt_sln_001,opt_sln_001,SLN,Visible Carbon Fiber Jake Logo Engine Cross Brace,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,unavailable,True,2895
3lt_c67__opt_sln_001,opt_sln_001,SLN,Visible Carbon Fiber Jake Logo Engine Cross Brace,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,unavailable,True,2895
1lt_c07__opt_vup_001,opt_vup_001,VUP,Engine Bay Closeout Graphics,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,available,True,575
2lt_c07__opt_vup_001,opt_vup_001,VUP,Engine Bay Closeout Graphics,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,available,True,575
3lt_c07__opt_vup_001,opt_vup_001,VUP,Engine Bay Closeout Graphics,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,available,True,575
1lt_c67__opt_vup_001,opt_vup_001,VUP,Engine Bay Closeout Graphics,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,unavailable,True,575
2lt_c67__opt_vup_001,opt_vup_001,VUP,Engine Bay Closeout Graphics,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,unavailable,True,575
3lt_c67__opt_vup_001,opt_vup_001,VUP,Engine Bay Closeout Graphics,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,unavailable,True,575
1lt_c07__opt_zz3_001,opt_zz3_001,ZZ3,Convertible Engine Appearance Package,sec_engi_001,exterior_appearance,1lt_c07,coupe,1LT,unavailable,True,1195
2lt_c07__opt_zz3_001,opt_zz3_001,ZZ3,Convertible Engine Appearance Package,sec_engi_001,exterior_appearance,2lt_c07,coupe,2LT,unavailable,True,1195
3lt_c07__opt_zz3_001,opt_zz3_001,ZZ3,Convertible Engine Appearance Package,sec_engi_001,exterior_appearance,3lt_c07,coupe,3LT,unavailable,True,1195
1lt_c67__opt_zz3_001,opt_zz3_001,ZZ3,Convertible Engine Appearance Package,sec_engi_001,exterior_appearance,1lt_c67,convertible,1LT,available,True,1195
2lt_c67__opt_zz3_001,opt_zz3_001,ZZ3,Convertible Engine Appearance Package,sec_engi_001,exterior_appearance,2lt_c67,convertible,2LT,available,True,1195
3lt_c67__opt_zz3_001,opt_zz3_001,ZZ3,Convertible Engine Appearance Package,sec_engi_001,exterior_appearance,3lt_c67,convertible,3LT,available,True,1195
1lt_c07__opt_nga_001,opt_nga_001,NGA,Black Exhaust Tips,sec_exha_001,packages_performance,1lt_c07,coupe,1LT,standard,True,0
2lt_c07__opt_nga_001,opt_nga_001,NGA,Black Exhaust Tips,sec_exha_001,packages_performance,2lt_c07,coupe,2LT,standard,True,0
3lt_c07__opt_nga_001,opt_nga_001,NGA,Black Exhaust Tips,sec_exha_001,packages_performance,3lt_c07,coupe,3LT,standard,True,0
1lt_c67__opt_nga_001,opt_nga_001,NGA,Black Exhaust Tips,sec_exha_001,packages_performance,1lt_c67,convertible,1LT,standard,True,0
2lt_c67__opt_nga_001,opt_nga_001,NGA,Black Exhaust Tips,sec_exha_001,packages_performance,2lt_c67,convertible,2LT,standard,True,0
3lt_c67__opt_nga_001,opt_nga_001,NGA,Black Exhaust Tips,sec_exha_001,packages_performance,3lt_c67,convertible,3LT,standard,True,0
1lt_c07__opt_nwi_001,opt_nwi_001,NWI,Bright Chrome Quad Center Exit Exhaust Tips,sec_exha_001,packages_performance,1lt_c07,coupe,1LT,available,True,395
2lt_c07__opt_nwi_001,opt_nwi_001,NWI,Bright Chrome Quad Center Exit Exhaust Tips,sec_exha_001,packages_performance,2lt_c07,coupe,2LT,available,True,395
3lt_c07__opt_nwi_001,opt_nwi_001,NWI,Bright Chrome Quad Center Exit Exhaust Tips,sec_exha_001,packages_performance,3lt_c07,coupe,3LT,available,True,395
1lt_c67__opt_nwi_001,opt_nwi_001,NWI,Bright Chrome Quad Center Exit Exhaust Tips,sec_exha_001,packages_performance,1lt_c67,convertible,1LT,available,True,395
2lt_c67__opt_nwi_001,opt_nwi_001,NWI,Bright Chrome Quad Center Exit Exhaust Tips,sec_exha_001,packages_performance,2lt_c67,convertible,2LT,available,True,395
