proposal_selectable_id,proposal_status,model_key,section_family,section_name,category_name,display_label,display_description,source_description_raw,source_detail_raw,review_status,source_ref_ids
prop_zr1x_interior_r9w,proposal_only,zr1x,interior,Interior,Interior,"Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances","Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances","Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances
1. Requires a dealer with a BFU of 284. Requires TRE, SRE or Fleet order types.","Deleted Mobile Service Plus. Delete MobileService+ service conveniences - Mobile Service, Pick-up & Delivery, and Loaner with Drop Off. By selecting R9W, you acknowledge that you are forgoing the margin and the ability to receive MobileService+ allowances
1. Requires a dealer with a BFU of 284. Requires TRE, SRE or Fleet order types.",proposal_only,staging_variant_matrix_rows.csv:Interior 4:46:27a8012be4|staging_variant_matrix_rows.csv:Interior 4:46:431fd9ad45|staging_variant_matrix_rows.csv:Interior 4:46:58fa2dfe92|staging_variant_matrix_rows.csv:Interior 4:46:e4dea42fbf
prop_zr1x_interior_ref_dy0_76d5ff,proposal_only,zr1x,interior,Interior,Interior,"Display hood, Carbon Fiber, located above the Driver Information Center display","Display hood, Carbon Fiber, located above the Driver Information Center display","Display hood, Carbon Fiber, located above the Driver Information Center display","Display hood, Carbon Fiber, located above the Driver Information Center display",needs_review,staging_variant_matrix_rows.csv:Interior 4:18:33890cd278|staging_variant_matrix_rows.csv:Interior 4:18:7ababb2a68|staging_variant_matrix_rows.csv:Interior 4:18:c765c41f0c|staging_variant_matrix_rows.csv:Interior 4:18:f410540d42
prop_zr1x_interior_norpo_4bfa2d80,proposal_only,zr1x,interior,Interior,Interior,"Door locks, power programmable with lockout protection","Door locks, power programmable with lockout protection","Door locks, power programmable with lockout protection","Door locks, power programmable with lockout protection",needs_review,staging_variant_matrix_rows.csv:Interior 4:19:2fa6fada08|staging_variant_matrix_rows.csv:Interior 4:19:3136c491ab|staging_variant_matrix_rows.csv:Interior 4:19:501f2cc075|staging_variant_matrix_rows.csv:Interior 4:19:522689e24f
prop_zr1x_interior_norpo_b15202ae,proposal_only,zr1x,interior,Interior,Interior,"Floor mats, carpeted","Floor mats, carpeted","Floor mats, carpeted","Floor mats, carpeted",needs_review,staging_variant_matrix_rows.csv:Interior 4:20:62f87ff682|staging_variant_matrix_rows.csv:Interior 4:20:d82265ab4a|staging_variant_matrix_rows.csv:Interior 4:20:f78d6365cf|staging_variant_matrix_rows.csv:Interior 4:20:fd629f694f
prop_zr1x_interior_ref_ueu_6351aa,proposal_only,zr1x,interior,Interior,Interior,Forward Collision Alert,Forward Collision Alert,Forward Collision Alert,Forward Collision Alert,needs_review,staging_variant_matrix_rows.csv:Interior 4:21:1908f3766c|staging_variant_matrix_rows.csv:Interior 4:21:22dbf3b124|staging_variant_matrix_rows.csv:Interior 4:21:c4dc6f1b07|staging_variant_matrix_rows.csv:Interior 4:21:f17f9982e0
prop_zr1x_interior_ref_uva_6c94dd,proposal_only,zr1x,interior,Interior,Interior,"HD Front and Rear Vision Cameras, front camera is curb view","HD Front and Rear Vision Cameras, front camera is curb view","HD Front and Rear Vision Cameras, front camera is curb view","HD Front and Rear Vision Cameras, front camera is curb view",needs_review,staging_variant_matrix_rows.csv:Interior 4:57:296cc6274b|staging_variant_matrix_rows.csv:Interior 4:57:494e0956fd|staging_variant_matrix_rows.csv:Interior 4:57:534e6e8f79|staging_variant_matrix_rows.csv:Interior 4:57:c6492520c1
prop_zr1x_interior_ref_uvb_cd2d80,proposal_only,zr1x,interior,Interior,Interior,HD Rear Vision Camera,HD Rear Vision Camera,HD Rear Vision Camera,HD Rear Vision Camera,needs_review,staging_variant_matrix_rows.csv:Interior 4:56:8402445012|staging_variant_matrix_rows.csv:Interior 4:56:8b1f41eefa|staging_variant_matrix_rows.csv:Interior 4:56:e1613fcb09|staging_variant_matrix_rows.csv:Interior 4:56:f8540bd425
prop_zr1x_interior_norpo_0f66e4c2,proposal_only,zr1x,interior,Interior,Interior,"Hatch release, push button open","Hatch release, push button open","Hatch release, push button open","Hatch release, push button open",needs_review,staging_variant_matrix_rows.csv:Interior 4:22:1d30ae29a6|staging_variant_matrix_rows.csv:Interior 4:22:531dbbca8a|staging_variant_matrix_rows.csv:Interior 4:22:833502c364|staging_variant_matrix_rows.csv:Interior 4:22:a914215047
prop_zr1x_interior_ref_uv6_9376db,proposal_only,zr1x,interior,Interior,Interior,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit","Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit","Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit","Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",needs_review,staging_variant_matrix_rows.csv:Interior 4:23:4d6e9f21fa|staging_variant_matrix_rows.csv:Interior 4:23:5baa186505|staging_variant_matrix_rows.csv:Interior 4:23:e3a4122d9e|staging_variant_matrix_rows.csv:Interior 4:23:f51c1a731c
prop_zr1x_interior_ref_ive_a3730d,proposal_only,zr1x,interior,Interior,Interior,"Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones","Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones","Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones","Infotainment system with Google Built-In,12.7"" diagonal center console display, 14"" diagonal Driver Information Center, and 6.6"" diagonal auxiliary touchscreen, with Google Built-In compatibility, including navigation capability, connected apps, Natural Voice Recognition. Phone integration for Wireless Apple CarPlay/Wireless Android Auto for compatible phones",needs_review,staging_variant_matrix_rows.csv:Interior 4:7:0901e82dbc|staging_variant_matrix_rows.csv:Interior 4:7:35b5e27376|staging_variant_matrix_rows.csv:Interior 4:7:447bb3ea1d|staging_variant_matrix_rows.csv:Interior 4:7:87c8f3bb66
prop_zr1x_interior_norpo_2d5b2f76,proposal_only,zr1x,interior,Interior,Interior,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch","Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch","Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch","Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",needs_review,staging_variant_matrix_rows.csv:Interior 4:24:8b357174de|staging_variant_matrix_rows.csv:Interior 4:24:961c1eb0fc|staging_variant_matrix_rows.csv:Interior 4:24:a6c9f36d28|staging_variant_matrix_rows.csv:Interior 4:24:f90d7052b2
prop_zr1x_interior_ria,proposal_only,zr1x,interior,Interior,Interior,"LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory
1. Included with (PEF) Contoured Liner Protection Package, LPO.","LPO, All-weather floor liners with Jake logo, Genuine Corvette Accessory
1. Included with (PEF) Contoured Liner Protection Package, LPO.",proposal_only,staging_variant_matrix_rows.csv:Interior 4:32:40ea5c8235|staging_variant_matrix_rows.csv:Interior 4:32:7c2f8d59c8|staging_variant_matrix_rows.csv:Interior 4:32:9e9cc719ff|staging_variant_matrix_rows.csv:Interior 4:32:c95a5db3c5
prop_zr1x_interior_rwu,proposal_only,zr1x,interior,Interior,Interior,"LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory","LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory","LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory","LPO, Cargo area organizer, collapsible, Genuine Corvette Accessory",proposal_only,staging_variant_matrix_rows.csv:Interior 4:30:01f4a11bc9|staging_variant_matrix_rows.csv:Interior 4:30:59a43a3c95|staging_variant_matrix_rows.csv:Interior 4:30:9ee8886a68|staging_variant_matrix_rows.csv:Interior 4:30:b8756bbc92
prop_zr1x_interior_w2d,proposal_only,zr1x,interior,Interior,Interior,"LPO, Cargo net set, Genuine Corvette Accessory","LPO, Cargo net set, Genuine Corvette Accessory","LPO, Cargo net set, Genuine Corvette Accessory","LPO, Cargo net set, Genuine Corvette Accessory",proposal_only,staging_variant_matrix_rows.csv:Interior 4:29:1d02ad65e2|staging_variant_matrix_rows.csv:Interior 4:29:20a69aedc1|staging_variant_matrix_rows.csv:Interior 4:29:33b044eeda|staging_variant_matrix_rows.csv:Interior 4:29:d717dca96c
prop_zr1x_interior_pef,proposal_only,zr1x,interior,Interior,Interior,"LPO, Contoured Liner Protection Package, includes (CAV) contoured trunk cargo area liner with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured Liner Protection Package, includes (CAV) contoured trunk cargo area liner with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured Liner Protection Package, includes (CAV) contoured trunk cargo area liner with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory","LPO, Contoured Liner Protection Package, includes (CAV) contoured trunk cargo area liner with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory",proposal_only,staging_variant_matrix_rows.csv:Interior 4:27:78db24c8e3|staging_variant_matrix_rows.csv:Interior 4:27:9fd295e6d4|staging_variant_matrix_rows.csv:Interior 4:27:c91d1df109|staging_variant_matrix_rows.csv:Interior 4:27:eb8c77f16c
prop_zr1x_interior_cav,proposal_only,zr1x,interior,Interior,Interior,"LPO, Contoured cargo area liner with Jake logo, Genuine Corvette Accessory","LPO, Contoured cargo area liner with Jake logo, Genuine Corvette Accessory","LPO, Contoured cargo area liner with Jake logo, Genuine Corvette Accessory
1. Included with (PEF) Contoured Liner Protection Package, LPO.","LPO, Contoured cargo area liner with Jake logo, Genuine Corvette Accessory
1. Included with (PEF) Contoured Liner Protection Package, LPO.",proposal_only,staging_variant_matrix_rows.csv:Interior 4:31:7c1eda9caf|staging_variant_matrix_rows.csv:Interior 4:31:abf40d35f0|staging_variant_matrix_rows.csv:Interior 4:31:df020fc392|staging_variant_matrix_rows.csv:Interior 4:31:e4d81851a9
prop_zr1x_interior_ryt,proposal_only,zr1x,interior,Interior,Interior,"LPO, First Aid Kit, Genuine Corvette Accessory","LPO, First Aid Kit, Genuine Corvette Accessory","LPO, First Aid Kit, Genuine Corvette Accessory
1. Included with (PDY) Roadside Safety Package.","LPO, First Aid Kit, Genuine Corvette Accessory
1. Included with (PDY) Roadside Safety Package.",proposal_only,staging_variant_matrix_rows.csv:Interior 4:33:0b194118ed|staging_variant_matrix_rows.csv:Interior 4:33:0b6b675735|staging_variant_matrix_rows.csv:Interior 4:33:41fba93552|staging_variant_matrix_rows.csv:Interior 4:33:ec9b2bf424
prop_zr1x_interior_vyw,proposal_only,zr1x,interior,Interior,Interior,"LPO, Floor mats, premium carpeted with car silhouette logo on Stingray, Grand Sport, ZR1 and ZR1X models, Genuine Corvette Accessory","LPO, Floor mats, premium carpeted with car silhouette logo on Stingray, Grand Sport, ZR1 and ZR1X models, Genuine Corvette Accessory","LPO, Floor mats, premium carpeted with car silhouette logo on Stingray, Grand Sport, ZR1 and ZR1X models, Genuine Corvette Accessory","LPO, Floor mats, premium carpeted with car silhouette logo on Stingray, Grand Sport, ZR1 and ZR1X models, Genuine Corvette Accessory",proposal_only,staging_variant_matrix_rows.csv:Interior 4:34:11695b2bec|staging_variant_matrix_rows.csv:Interior 4:34:13bd5c3e74|staging_variant_matrix_rows.csv:Interior 4:34:1520d8d775|staging_variant_matrix_rows.csv:Interior 4:34:3a17e6dd43
prop_zr1x_interior_s08,proposal_only,zr1x,interior,Interior,Interior,"LPO, Highway Safety Kit, Genuine Corvette Accessory","LPO, Highway Safety Kit, Genuine Corvette Accessory","LPO, Highway Safety Kit, Genuine Corvette Accessory
1. Included with (PDY) Roadside Safety Package.","LPO, Highway Safety Kit, Genuine Corvette Accessory
1. Included with (PDY) Roadside Safety Package.",proposal_only,staging_variant_matrix_rows.csv:Interior 4:38:3a0e03ba38|staging_variant_matrix_rows.csv:Interior 4:38:3cd7cf8994|staging_variant_matrix_rows.csv:Interior 4:38:7d70c48dc0|staging_variant_matrix_rows.csv:Interior 4:38:f361ace552
prop_zr1x_interior_pdy,proposal_only,zr1x,interior,Interior,Interior,"LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory","LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory","LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory","LPO, Roadside Safety Package, includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory",proposal_only,staging_variant_matrix_rows.csv:Interior 4:28:1876e49163|staging_variant_matrix_rows.csv:Interior 4:28:8b0925b43d|staging_variant_matrix_rows.csv:Interior 4:28:96dd1a4995|staging_variant_matrix_rows.csv:Interior 4:28:c4b29d6c7b
prop_zr1x_interior_sc7,proposal_only,zr1x,interior,Interior,Interior,"LPO, Roof panel storage pouch, Genuine Corvette Accessory","LPO, Roof panel storage pouch, Genuine Corvette Accessory","LPO, Roof panel storage pouch, Genuine Corvette Accessory
1. Included with (SBT) dual roof, LPO.","LPO, Roof panel storage pouch, Genuine Corvette Accessory
1. Included with (SBT) dual roof, LPO.",proposal_only,staging_variant_matrix_rows.csv:Interior 4:40:1a78aa877d|staging_variant_matrix_rows.csv:Interior 4:40:2043bad86e|staging_variant_matrix_rows.csv:Interior 4:40:6cf26d889f|staging_variant_matrix_rows.csv:Interior 4:40:6da2e3a142
prop_zr1x_interior_s2l,proposal_only,zr1x,interior,Interior,Interior,"LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory","LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory","LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory","LPO, Set of premium leather weekend/travel bags, Genuine Corvette Accessory",proposal_only,staging_variant_matrix_rows.csv:Interior 4:39:72050b8d50|staging_variant_matrix_rows.csv:Interior 4:39:7ae8356586|staging_variant_matrix_rows.csv:Interior 4:39:d060e68f6b|staging_variant_matrix_rows.csv:Interior 4:39:f7a2dce3a0
prop_zr1x_interior_sxr,proposal_only,zr1x,interior,Interior,Interior,"LPO, Suede trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory","LPO, Suede trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory","LPO, Suede trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory","LPO, Suede trunk compartment liner, Adrenaline Red, Genuine Corvette Accessory",proposal_only,staging_variant_matrix_rows.csv:Interior 4:36:2ff74eb0eb|staging_variant_matrix_rows.csv:Interior 4:36:53bfba71a4|staging_variant_matrix_rows.csv:Interior 4:36:61a4caa4a2|staging_variant_matrix_rows.csv:Interior 4:36:e71c7fefcd
