relationship_key,legacy_surface,legacy_index,legacy_id,relationship_type,source_id,target_id,group_id,source_label,target_label,legacy_detail,coverage_status,coverage_confidence,covering_file,covering_row_id,coverage_note
legacy_rel_0286,priceRules,20,pr_bcsd3v_001,price_rule,opt_bcs_001,opt_d3v_001,,Sterling Silver LS6 engine cover,Engine lighting,override:0 Engine appearance includes engine lighting,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0287,priceRules,21,pr_pcusti_001,price_rule,opt_pcu_001,opt_sti_001,,"LPO, Stingray Protection Package","LPO, Composite rocker extensions",override:0 Stingray protection package includes composite rocker extentions,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0288,priceRules,22,pr_pcuvqk_001,price_rule,opt_pcu_001,opt_vqk_001,,"LPO, Stingray Protection Package","LPO, Custom splash guards",override:0 Stingray protection includes splash guards,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0289,priceRules,23,pr_pcuvwe_001,price_rule,opt_pcu_001,opt_vwe_001,,"LPO, Stingray Protection Package","LPO, Front radiator grille screens",override:0 Stingray protection includes grille screens,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0290,priceRules,24,pr_pcx5dg_001,price_rule,opt_pcx_001,opt_5dg_001,,"LPO, Tech Bronze Accent Package","LPO, 20-spoke Tech Bronze aluminum wheels",override:0 Tech bronze package includes 5DG,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0291,priceRules,25,pr_pcxsfz_001,price_rule,opt_pcx_001,opt_sfz_001,,"LPO, Tech Bronze Accent Package","LPO, Dark Stealth crossed flags emblem",override:0 Tech bronze package includes SFZ,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0292,priceRules,26,pr_pcxsht_001,price_rule,opt_pcx_001,opt_sht_001,,"LPO, Tech Bronze Accent Package","LPO, Jake hood graphic with Tech Bronze accent",override:0 Tech bronze package includes SHT,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0293,priceRules,27,pr_pcxsng_001,price_rule,opt_pcx_001,opt_sng_001,,"LPO, Tech Bronze Accent Package","LPO, Fender hash stripes",override:0 Tech bronze package includes SNG,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0294,priceRules,28,pr_pdvsb7_001,price_rule,opt_pdv_001,opt_sb7_001,,"LPO, Stingray R Appearance Package","LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos",override:0 Stingray R package includes stingray R graphics,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0295,priceRules,29,pr_pdvvwd_001,price_rule,opt_pdv_001,opt_vwd_001,,"LPO, Stingray R Appearance Package","LPO, Stingray R logo wheel center caps",override:0 Stingray R package includes Stingray R center caps,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0296,priceRules,30,pr_pdyryt_001,price_rule,opt_pdy_001,opt_ryt_001,,"LPO, Roadside Safety Package","LPO, First Aid Kit","override:0 includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory",not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0297,priceRules,31,pr_pdys08_001,price_rule,opt_pdy_001,opt_s08_001,,"LPO, Roadside Safety Package","LPO, Highway Safety Kit","override:0 includes (RYT) First Aid Kit, LPO and (S08) Highway Safety Kit, LPO, Genuine Corvette Accessory",not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0298,priceRules,32,pr_pefcav_001,price_rule,opt_pef_001,opt_cav_001,,"LPO, Contoured Liner Protection Package","LPO, Contoured cargo area liners with Jake logo","override:0 includes (CAV) contoured cargo area liners with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory",not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0299,priceRules,33,pr_pefria_001,price_rule,opt_pef_001,opt_ria_001,,"LPO, Contoured Liner Protection Package","LPO, All-weather floor liners with Jake logo","override:0 includes (CAV) contoured cargo area liners with Jake logo and (RIA) all-weather floor liners with Jake logo, Genuine Corvette Accessory",not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0300,priceRules,34,pr_sbtsc7_001,price_rule,opt_sbt_001,opt_sc7_001,,"LPO, Dual roof","LPO, Roof panel storage pouch","override:0 1. Included with (SBT) dual roof, LPO.",not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0301,priceRules,35,pr_zz3sl9_001,price_rule,opt_zz3_001,opt_sl9_001,,Convertible Engine Appearance Package,"LPO, Engine specification plaque",override:0 1. Included with (B6P/ZZ3) Engine Appearance Package.,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0302,priceRules,36,pr_b6p_coupe_opt_bc4_001_001,price_rule,opt_b6p_001,opt_bc4_001,,Coupe Engine Appearance Package,NEW! Blue LS6 engine cover,override:595 B6P selected sets coupe LS6 engine cover price to 595,not_found_in_csv,inferred,,,"Set-based pricing context row data/stingray/pricing/price_rules.csv:pr_engine_cover_b6p_static targets Colored LS6 engine covers, but does not directly encode this condition_option_id/target_option_id pair."
legacy_rel_0303,priceRules,37,pr_zz3_convertible_opt_bc4_001_001,price_rule,opt_zz3_001,opt_bc4_001,,Convertible Engine Appearance Package,NEW! Blue LS6 engine cover,override:595 ZZ3 selected sets convertible LS6 engine cover price to 595,not_found_in_csv,inferred,,,"Set-based pricing context row data/stingray/pricing/price_rules.csv:pr_engine_cover_zz3_static targets Colored LS6 engine covers, but does not directly encode this condition_option_id/target_option_id pair."
legacy_rel_0304,priceRules,38,pr_b6p_coupe_opt_bcp_001_001,price_rule,opt_b6p_001,opt_bcp_001,,Coupe Engine Appearance Package,Edge Red LS6 engine cover,override:595 B6P selected sets coupe LS6 engine cover price to 595,not_found_in_csv,inferred,,,"Set-based pricing context row data/stingray/pricing/price_rules.csv:pr_engine_cover_b6p_static targets Colored LS6 engine covers, but does not directly encode this condition_option_id/target_option_id pair."
legacy_rel_0305,priceRules,39,pr_zz3_convertible_opt_bcp_001_001,price_rule,opt_zz3_001,opt_bcp_001,,Convertible Engine Appearance Package,Edge Red LS6 engine cover,override:595 ZZ3 selected sets convertible LS6 engine cover price to 595,not_found_in_csv,inferred,,,"Set-based pricing context row data/stingray/pricing/price_rules.csv:pr_engine_cover_zz3_static targets Colored LS6 engine covers, but does not directly encode this condition_option_id/target_option_id pair."
legacy_rel_0306,priceRules,40,pr_b6p_coupe_opt_bcs_001_001,price_rule,opt_b6p_001,opt_bcs_001,,Coupe Engine Appearance Package,Sterling Silver LS6 engine cover,override:595 B6P selected sets coupe LS6 engine cover price to 595,not_found_in_csv,inferred,,,"Set-based pricing context row data/stingray/pricing/price_rules.csv:pr_engine_cover_b6p_static targets Colored LS6 engine covers, but does not directly encode this condition_option_id/target_option_id pair."
legacy_rel_0307,priceRules,41,pr_zz3_convertible_opt_bcs_001_001,price_rule,opt_zz3_001,opt_bcs_001,,Convertible Engine Appearance Package,Sterling Silver LS6 engine cover,override:595 ZZ3 selected sets convertible LS6 engine cover price to 595,not_found_in_csv,inferred,,,"Set-based pricing context row data/stingray/pricing/price_rules.csv:pr_engine_cover_zz3_static targets Colored LS6 engine covers, but does not directly encode this condition_option_id/target_option_id pair."
legacy_rel_0308,priceRules,42,pr_d30_r6x_001,price_rule,opt_d30_001,opt_r6x_001,,Color Combination Override,Custom Interior Trim and Seat Combination,override:0 R6X prices at $0 only when D30 is present in the selected context.,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
