source_sheet,source_row,guide_family,model_key,model_key_confidence,section_family,orderable_rpo,ref_rpo,description,variant_id,body_code,body_style,trim_level,raw_status,status_symbol,footnote_refs,canonical_status,source_detail_raw
Standard Equipment 1,17,corvette,stingray,high,standard_equipment,,UV6,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit",stingray_3lt_c67,1YC67,convertible,3LT,■,■,,included_equipment_group,"Head-Up Display, color display with 3 modes: tour, sport, track; can display speed, gear, tachometer, paddle shift lights, turn signals, bright headlamps, turn-by-turn navigation, g-meter, speed limit"
Standard Equipment 1,18,corvette,stingray,high,standard_equipment,,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",stingray_1lt_c07,1YC07,coupe,1LT,S,S,,standard,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch"
Standard Equipment 1,18,corvette,stingray,high,standard_equipment,,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",stingray_2lt_c07,1YC07,coupe,2LT,S,S,,standard,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch"
Standard Equipment 1,18,corvette,stingray,high,standard_equipment,,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",stingray_3lt_c07,1YC07,coupe,3LT,S,S,,standard,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch"
Standard Equipment 1,18,corvette,stingray,high,standard_equipment,,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",stingray_1lt_c67,1YC67,convertible,1LT,S,S,,standard,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch"
Standard Equipment 1,18,corvette,stingray,high,standard_equipment,,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",stingray_2lt_c67,1YC67,convertible,2LT,S,S,,standard,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch"
Standard Equipment 1,18,corvette,stingray,high,standard_equipment,,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",stingray_3lt_c67,1YC67,convertible,3LT,S,S,,standard,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch"
Standard Equipment 1,19,corvette,stingray,high,standard_equipment,,UHX,Lane Keep Assist with Lane Departure Warning,stingray_1lt_c07,1YC07,coupe,1LT,S,S,,standard,Lane Keep Assist with Lane Departure Warning
Standard Equipment 1,19,corvette,stingray,high,standard_equipment,,UHX,Lane Keep Assist with Lane Departure Warning,stingray_2lt_c07,1YC07,coupe,2LT,S,S,,standard,Lane Keep Assist with Lane Departure Warning
Standard Equipment 1,19,corvette,stingray,high,standard_equipment,,UHX,Lane Keep Assist with Lane Departure Warning,stingray_3lt_c07,1YC07,coupe,3LT,S,S,,standard,Lane Keep Assist with Lane Departure Warning
Standard Equipment 1,19,corvette,stingray,high,standard_equipment,,UHX,Lane Keep Assist with Lane Departure Warning,stingray_1lt_c67,1YC67,convertible,1LT,S,S,,standard,Lane Keep Assist with Lane Departure Warning
Standard Equipment 1,19,corvette,stingray,high,standard_equipment,,UHX,Lane Keep Assist with Lane Departure Warning,stingray_2lt_c67,1YC67,convertible,2LT,S,S,,standard,Lane Keep Assist with Lane Departure Warning
Standard Equipment 1,19,corvette,stingray,high,standard_equipment,,UHX,Lane Keep Assist with Lane Departure Warning,stingray_3lt_c67,1YC67,convertible,3LT,S,S,,standard,Lane Keep Assist with Lane Departure Warning
Standard Equipment 1,20,corvette,stingray,high,standard_equipment,,,"Lighting, interior, theater dimming",stingray_1lt_c07,1YC07,coupe,1LT,S,S,,standard,"Lighting, interior, theater dimming"
Standard Equipment 1,20,corvette,stingray,high,standard_equipment,,,"Lighting, interior, theater dimming",stingray_2lt_c07,1YC07,coupe,2LT,S,S,,standard,"Lighting, interior, theater dimming"
Standard Equipment 1,20,corvette,stingray,high,standard_equipment,,,"Lighting, interior, theater dimming",stingray_3lt_c07,1YC07,coupe,3LT,S,S,,standard,"Lighting, interior, theater dimming"
Standard Equipment 1,20,corvette,stingray,high,standard_equipment,,,"Lighting, interior, theater dimming",stingray_1lt_c67,1YC67,convertible,1LT,S,S,,standard,"Lighting, interior, theater dimming"
Standard Equipment 1,20,corvette,stingray,high,standard_equipment,,,"Lighting, interior, theater dimming",stingray_2lt_c67,1YC67,convertible,2LT,S,S,,standard,"Lighting, interior, theater dimming"
Standard Equipment 1,20,corvette,stingray,high,standard_equipment,,,"Lighting, interior, theater dimming",stingray_3lt_c67,1YC67,convertible,3LT,S,S,,standard,"Lighting, interior, theater dimming"
Standard Equipment 1,21,corvette,stingray,high,standard_equipment,,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",stingray_1lt_c07,1YC07,coupe,1LT,S,S,,standard,"Rear Camera Mirror, inside rearview auto-dimming with full camera display"
Standard Equipment 1,21,corvette,stingray,high,standard_equipment,,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",stingray_2lt_c07,1YC07,coupe,2LT,S,S,,standard,"Rear Camera Mirror, inside rearview auto-dimming with full camera display"
Standard Equipment 1,21,corvette,stingray,high,standard_equipment,,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",stingray_3lt_c07,1YC07,coupe,3LT,S,S,,standard,"Rear Camera Mirror, inside rearview auto-dimming with full camera display"
Standard Equipment 1,21,corvette,stingray,high,standard_equipment,,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",stingray_1lt_c67,1YC67,convertible,1LT,S,S,,standard,"Rear Camera Mirror, inside rearview auto-dimming with full camera display"
Standard Equipment 1,21,corvette,stingray,high,standard_equipment,,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",stingray_2lt_c67,1YC67,convertible,2LT,S,S,,standard,"Rear Camera Mirror, inside rearview auto-dimming with full camera display"
Standard Equipment 1,21,corvette,stingray,high,standard_equipment,,DRZ,"Rear Camera Mirror, inside rearview auto-dimming with full camera display",stingray_3lt_c67,1YC67,convertible,3LT,S,S,,standard,"Rear Camera Mirror, inside rearview auto-dimming with full camera display"
Standard Equipment 1,22,corvette,stingray,high,standard_equipment,,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",stingray_1lt_c07,1YC07,coupe,1LT,S1,S,1,standard,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required."
Standard Equipment 1,22,corvette,stingray,high,standard_equipment,,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",stingray_2lt_c07,1YC07,coupe,2LT,S1,S,1,standard,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required."
Standard Equipment 1,22,corvette,stingray,high,standard_equipment,,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",stingray_3lt_c07,1YC07,coupe,3LT,S1,S,1,standard,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required."
Standard Equipment 1,22,corvette,stingray,high,standard_equipment,,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",stingray_1lt_c67,1YC67,convertible,1LT,S1,S,1,standard,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required."
Standard Equipment 1,22,corvette,stingray,high,standard_equipment,,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",stingray_2lt_c67,1YC67,convertible,2LT,S1,S,1,standard,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required."
Standard Equipment 1,22,corvette,stingray,high,standard_equipment,,UE1,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required.",stingray_3lt_c67,1YC67,convertible,3LT,S1,S,1,standard,"OnStar services capable
1. See onstar.com for details and limitations. Services vary by model. Service plan required."
Standard Equipment 1,23,corvette,stingray,high,standard_equipment,,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",stingray_1lt_c07,1YC07,coupe,1LT,S1,S,1,standard,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details."
Standard Equipment 1,23,corvette,stingray,high,standard_equipment,,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",stingray_2lt_c07,1YC07,coupe,2LT,S1,S,1,standard,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details."
Standard Equipment 1,23,corvette,stingray,high,standard_equipment,,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",stingray_3lt_c07,1YC07,coupe,3LT,S1,S,1,standard,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details."
Standard Equipment 1,23,corvette,stingray,high,standard_equipment,,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",stingray_1lt_c67,1YC67,convertible,1LT,S1,S,1,standard,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details."
Standard Equipment 1,23,corvette,stingray,high,standard_equipment,,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",stingray_2lt_c67,1YC67,convertible,2LT,S1,S,1,standard,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details."
Standard Equipment 1,23,corvette,stingray,high,standard_equipment,,VV4,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details.",stingray_3lt_c67,1YC67,convertible,3LT,S1,S,1,standard,"Wi-Fi Hotspot capable
1. Terms and limitations apply. See onstar.com or dealer for details."
Standard Equipment 1,24,corvette,stingray,high,standard_equipment,,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",stingray_1lt_c07,1YC07,coupe,1LT,S1,S,1,standard,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details."
Standard Equipment 1,24,corvette,stingray,high,standard_equipment,,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",stingray_2lt_c07,1YC07,coupe,2LT,S1,S,1,standard,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details."
Standard Equipment 1,24,corvette,stingray,high,standard_equipment,,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",stingray_3lt_c07,1YC07,coupe,3LT,S1,S,1,standard,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details."
Standard Equipment 1,24,corvette,stingray,high,standard_equipment,,U5G,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",stingray_1lt_c67,1YC67,convertible,1LT,S1,S,1,standard,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details."
